,Data,Nazwa,ISIN,Waluta,Kurs otwarcia,Kurs max,Kurs min,Kurs zamknięcia,Zmiana,Wolumen,Liczba Transakcji,Obrót,Liczba otwartych pozycji,Wartość otwartych pozycji,Cena nominalna
194,2016-09-29,11BIT,PL11BTS00015,PLN,115.0,130.0,115.0,130.0,11.4,25245,295,3087.1,0,0,0
195,2016-09-30,11BIT,PL11BTS00015,PLN,129.0,130.0,127.3,129.0,-0.77,4231,124,547.57,0,0,0
196,2016-10-03,11BIT,PL11BTS00015,PLN,130.0,132.4,129.2,129.2,0.16,1621,70,211.36,0,0,0
197,2016-10-04,11BIT,PL11BTS00015,PLN,127.0,129.0,123.15,123.15,-4.68,7011,253,876.22,0,0,0
198,2016-10-05,11BIT,PL11BTS00015,PLN,124.0,126.0,122.05,124.15,0.81,8874,276,1103.06,0,0,0
199,2016-10-06,11BIT,PL11BTS00015,PLN,124.15,127.95,124.15,125.9,1.41,1323,60,166.93,0,0,0
200,2016-10-07,11BIT,PL11BTS00015,PLN,126.0,126.3,119.0,124.4,-1.19,2006,94,246.64,0,0,0
201,2016-10-10,11BIT,PL11BTS00015,PLN,124.4,124.4,121.6,124.2,-0.16,594,37,72.77,0,0,0
202,2016-10-11,11BIT,PL11BTS00015,PLN,122.6,125.5,119.0,122.5,-1.37,4133,107,501.0,0,0,0
203,2016-10-12,11BIT,PL11BTS00015,PLN,122.5,122.5,119.0,122.2,-0.24,4117,81,492.63,0,0,0
204,2016-10-13,11BIT,PL11BTS00015,PLN,121.7,125.0,118.0,119.45,-2.25,9025,145,1089.82,0,0,0
205,2016-10-14,11BIT,PL11BTS00015,PLN,119.45,120.9,118.7,119.9,0.38,4402,88,524.5,0,0,0
206,2016-10-17,11BIT,PL11BTS00015,PLN,120.0,121.0,119.0,119.85,-0.04,4743,83,566.45,0,0,0
207,2016-10-18,11BIT,PL11BTS00015,PLN,119.95,119.95,116.6,119.0,-0.71,5071,97,602.84,0,0,0
208,2016-10-19,11BIT,PL11BTS00015,PLN,119.0,119.0,117.1,118.0,-0.84,11278,209,1335.29,0,0,0
209,2016-10-20,11BIT,PL11BTS00015,PLN,119.0,121.0,116.9,119.0,0.85,6704,89,798.59,0,0,0
210,2016-10-21,11BIT,PL11BTS00015,PLN,119.0,120.2,117.4,119.4,0.34,11623,51,1375.27,0,0,0
211,2016-10-24,11BIT,PL11BTS00015,PLN,119.4,127.0,117.7,123.85,3.73,9469,226,1156.4,0,0,0
212,2016-10-25,11BIT,PL11BTS00015,PLN,126.4,126.4,119.25,119.9,-3.19,6282,168,769.92,0,0,0
213,2016-10-26,11BIT,PL11BTS00015,PLN,120.0,120.55,118.0,119.9,0.0,6757,100,800.33,0,0,0
214,2016-10-27,11BIT,PL11BTS00015,PLN,119.8,120.0,117.5,119.8,-0.08,17228,108,2035.15,0,0,0
215,2016-10-28,11BIT,PL11BTS00015,PLN,120.75,123.65,120.75,123.0,2.67,3729,49,455.65,0,0,0
216,2016-10-31,11BIT,PL11BTS00015,PLN,124.9,124.9,123.3,124.0,0.81,626,37,77.86,0,0,0
217,2016-11-02,11BIT,PL11BTS00015,PLN,124.0,124.0,118.4,118.4,-4.52,2866,123,342.93,0,0,0
218,2016-11-03,11BIT,PL11BTS00015,PLN,118.4,118.85,118.4,118.75,0.3,1252,52,148.33,0,0,0
219,2016-11-04,11BIT,PL11BTS00015,PLN,118.6,120.0,118.45,118.6,-0.13,824,43,98.17,0,0,0
220,2016-11-07,11BIT,PL11BTS00015,PLN,118.6,118.7,118.45,118.5,-0.08,723,49,85.68,0,0,0
221,2016-11-08,11BIT,PL11BTS00015,PLN,118.7,119.9,118.0,118.0,-0.42,911,44,107.83,0,0,0
222,2016-11-09,11BIT,PL11BTS00015,PLN,117.0,121.0,115.5,120.6,2.2,2800,99,328.18,0,0,0
223,2016-11-10,11BIT,PL11BTS00015,PLN,122.3,123.8,119.3,119.3,-1.08,1877,85,229.94,0,0,0
224,2016-11-14,11BIT,PL11BTS00015,PLN,119.3,122.45,118.6,118.6,-0.59,1020,54,122.79,0,0,0
225,2016-11-15,11BIT,PL11BTS00015,PLN,119.0,122.0,118.0,118.2,-0.34,3303,86,394.29,0,0,0
226,2016-11-16,11BIT,PL11BTS00015,PLN,118.2,119.7,118.0,119.55,1.14,4261,48,503.46,0,0,0
227,2016-11-17,11BIT,PL11BTS00015,PLN,119.55,119.55,118.2,118.2,-1.13,1250,36,148.01,0,0,0
228,2016-11-18,11BIT,PL11BTS00015,PLN,118.2,121.0,117.75,121.0,2.37,5544,84,659.01,0,0,0
229,2016-11-21,11BIT,PL11BTS00015,PLN,120.85,121.95,118.0,120.55,-0.37,1803,50,213.9,0,0,0
230,2016-11-22,11BIT,PL11BTS00015,PLN,119.0,123.0,119.0,122.5,1.62,1720,60,210.41,0,0,0
231,2016-11-23,11BIT,PL11BTS00015,PLN,123.0,123.0,119.4,121.0,-1.22,739,51,89.55,0,0,0
232,2016-11-24,11BIT,PL11BTS00015,PLN,122.3,128.7,122.2,124.7,3.06,14167,370,1783.04,0,0,0
233,2016-11-25,11BIT,PL11BTS00015,PLN,126.8,127.6,123.0,126.4,1.36,3386,86,423.25,0,0,0
234,2016-11-28,11BIT,PL11BTS00015,PLN,127.6,136.0,125.5,131.0,3.64,15587,288,2047.97,0,0,0
235,2016-11-29,11BIT,PL11BTS00015,PLN,133.95,134.5,132.1,132.5,1.15,9902,267,1319.82,0,0,0
236,2016-11-30,11BIT,PL11BTS00015,PLN,133.5,133.5,129.6,132.2,-0.23,4546,132,599.13,0,0,0
237,2016-12-01,11BIT,PL11BTS00015,PLN,132.8,133.35,130.65,132.2,0.0,3276,60,433.7,0,0,0
238,2016-12-02,11BIT,PL11BTS00015,PLN,132.25,132.8,130.8,132.8,0.45,3094,82,407.62,0,0,0
239,2016-12-05,11BIT,PL11BTS00015,PLN,134.0,139.45,134.0,138.0,3.92,8611,210,1187.7,0,0,0
240,2016-12-06,11BIT,PL11BTS00015,PLN,139.5,144.6,138.0,139.65,1.2,5601,187,788.3,0,0,0
241,2016-12-07,11BIT,PL11BTS00015,PLN,143.0,143.0,138.0,138.0,-1.18,6487,193,907.59,0,0,0
242,2016-12-08,11BIT,PL11BTS00015,PLN,138.0,139.0,134.05,138.95,0.69,9153,286,1241.58,0,0,0
243,2016-12-09,11BIT,PL11BTS00015,PLN,138.0,139.6,135.0,137.3,-1.19,4086,112,561.99,0,0,0
244,2016-12-12,11BIT,PL11BTS00015,PLN,137.2,142.5,136.3,140.3,2.18,8170,126,1141.0,0,0,0
245,2016-12-13,11BIT,PL11BTS00015,PLN,142.0,146.0,140.55,145.9,3.99,6914,169,997.5,0,0,0
246,2016-12-14,11BIT,PL11BTS00015,PLN,147.0,149.0,143.0,143.5,-1.64,5351,233,784.97,0,0,0
247,2016-12-15,11BIT,PL11BTS00015,PLN,143.5,148.55,143.5,147.3,2.65,3312,118,487.2,0,0,0
248,2016-12-16,11BIT,PL11BTS00015,PLN,147.9,148.1,146.0,146.8,-0.34,3494,119,513.88,0,0,0
249,2016-12-19,11BIT,PL11BTS00015,PLN,146.65,146.65,136.5,139.9,-4.7,12076,408,1692.58,0,0,0
250,2016-12-20,11BIT,PL11BTS00015,PLN,139.0,139.0,136.0,139.0,-0.64,11130,190,1535.0,0,0,0
251,2016-12-21,11BIT,PL11BTS00015,PLN,138.8,142.9,137.0,142.0,2.16,13828,145,1914.69,0,0,0
252,2016-12-22,11BIT,PL11BTS00015,PLN,140.0,148.4,140.0,146.0,2.82,19953,201,2906.0,0,0,0
253,2016-12-23,11BIT,PL11BTS00015,PLN,147.5,147.6,145.4,146.5,0.34,12891,85,1889.81,0,0,0
254,2016-12-27,11BIT,PL11BTS00015,PLN,147.5,148.0,146.2,148.0,1.02,12172,179,1797.32,0,0,0
255,2016-12-28,11BIT,PL11BTS00015,PLN,147.95,148.5,147.15,148.2,0.14,15369,130,2274.71,0,0,0
256,2016-12-29,11BIT,PL11BTS00015,PLN,148.2,149.0,146.5,148.2,0.0,5004,94,738.6,0,0,0
257,2016-12-30,11BIT,PL11BTS00015,PLN,146.9,147.8,146.5,146.8,-0.94,6545,63,961.63,0,0,0
258,2017-01-02,11BIT,PL11BTS00015,PLN,147.0,149.0,145.3,147.1,0.2,2668,90,392.32,0,0,0
259,2017-01-03,11BIT,PL11BTS00015,PLN,147.15,148.0,145.8,147.1,0.0,4383,87,643.52,0,0,0
260,2017-01-04,11BIT,PL11BTS00015,PLN,147.9,152.5,147.9,151.05,2.69,4327,131,649.83,0,0,0
261,2017-01-05,11BIT,PL11BTS00015,PLN,152.0,153.0,151.0,153.0,1.29,4099,114,623.8,0,0,0
262,2017-01-09,11BIT,PL11BTS00015,PLN,154.0,154.0,151.0,152.9,-0.07,1996,97,303.88,0,0,0
263,2017-01-10,11BIT,PL11BTS00015,PLN,153.9,153.9,150.0,150.0,-1.9,7549,147,1140.6,0,0,0
264,2017-01-11,11BIT,PL11BTS00015,PLN,152.4,152.4,148.5,149.5,-0.33,6474,156,972.66,0,0,0
265,2017-01-12,11BIT,PL11BTS00015,PLN,150.0,150.0,141.75,144.0,-3.68,10054,227,1468.36,0,0,0
266,2017-01-13,11BIT,PL11BTS00015,PLN,144.0,145.0,139.0,141.0,-2.08,12748,306,1798.77,0,0,0
267,2017-01-16,11BIT,PL11BTS00015,PLN,142.5,145.0,140.2,144.0,2.13,8433,171,1215.59,0,0,0
268,2017-01-17,11BIT,PL11BTS00015,PLN,149.0,149.0,145.1,147.0,2.08,3585,98,526.55,0,0,0
269,2017-01-18,11BIT,PL11BTS00015,PLN,147.0,147.0,145.0,146.5,-0.34,2132,71,310.23,0,0,0
270,2017-01-19,11BIT,PL11BTS00015,PLN,147.0,147.0,139.5,142.0,-3.07,16224,233,2301.98,0,0,0
271,2017-01-20,11BIT,PL11BTS00015,PLN,143.0,143.2,139.5,142.0,0.0,12743,263,1786.49,0,0,0
272,2017-01-23,11BIT,PL11BTS00015,PLN,142.9,143.0,140.0,141.9,-0.07,7996,149,1125.87,0,0,0
273,2017-01-24,11BIT,PL11BTS00015,PLN,141.75,141.75,140.0,140.1,-1.27,13906,161,1948.37,0,0,0
274,2017-01-25,11BIT,PL11BTS00015,PLN,140.9,143.1,140.25,142.4,1.64,4646,148,659.35,0,0,0
275,2017-01-26,11BIT,PL11BTS00015,PLN,143.55,143.55,140.05,140.5,-1.33,7460,188,1054.16,0,0,0
276,2017-01-27,11BIT,PL11BTS00015,PLN,139.2,142.7,135.15,138.5,-1.42,21188,342,2932.21,0,0,0
277,2017-01-30,11BIT,PL11BTS00015,PLN,139.7,139.7,133.5,138.35,-0.11,19185,461,2607.89,0,0,0
278,2017-01-31,11BIT,PL11BTS00015,PLN,138.5,144.0,137.0,143.0,3.36,10659,193,1514.04,0,0,0
279,2017-02-01,11BIT,PL11BTS00015,PLN,144.0,144.0,142.05,143.0,0.0,1854,93,265.71,0,0,0
280,2017-02-02,11BIT,PL11BTS00015,PLN,145.0,153.5,145.0,150.5,5.24,31227,448,4641.33,0,0,0
281,2017-02-03,11BIT,PL11BTS00015,PLN,145.0,153.5,144.6,153.0,1.66,17301,467,2570.43,0,0,0
282,2017-02-06,11BIT,PL11BTS00015,PLN,155.1,159.45,153.0,159.4,4.18,15271,395,2396.82,0,0,0
283,2017-02-07,11BIT,PL11BTS00015,PLN,160.0,161.5,158.9,159.7,0.19,6724,253,1075.82,0,0,0
284,2017-02-08,11BIT,PL11BTS00015,PLN,161.0,161.0,153.1,154.0,-3.57,11239,361,1763.63,0,0,0
285,2017-02-09,11BIT,PL11BTS00015,PLN,156.4,160.9,155.1,160.75,4.38,8059,225,1278.86,0,0,0
286,2017-02-10,11BIT,PL11BTS00015,PLN,160.8,161.5,159.45,160.5,-0.16,6468,136,1039.36,0,0,0
287,2017-02-13,11BIT,PL11BTS00015,PLN,161.0,165.3,161.0,164.5,2.49,7759,182,1268.79,0,0,0
288,2017-02-14,11BIT,PL11BTS00015,PLN,168.0,168.0,162.55,163.5,-0.61,8197,258,1354.89,0,0,0
289,2017-02-15,11BIT,PL11BTS00015,PLN,164.0,164.0,155.45,162.2,-0.8,6037,228,966.99,0,0,0
290,2017-02-16,11BIT,PL11BTS00015,PLN,162.2,162.2,158.5,159.6,-1.6,5642,196,899.63,0,0,0
291,2017-02-17,11BIT,PL11BTS00015,PLN,159.1,161.95,158.5,158.5,-0.69,6843,192,1095.31,0,0,0
292,2017-02-20,11BIT,PL11BTS00015,PLN,162.8,168.0,162.7,168.0,5.99,14162,464,2351.26,0,0,0
293,2017-02-21,11BIT,PL11BTS00015,PLN,172.2,187.9,172.2,186.9,11.25,48328,1256,8699.32,0,0,0
294,2017-02-22,11BIT,PL11BTS00015,PLN,195.0,197.6,187.45,187.5,0.32,28169,1064,5441.12,0,0,0
295,2017-02-23,11BIT,PL11BTS00015,PLN,190.05,194.35,190.05,194.0,3.47,11548,376,2221.24,0,0,0
296,2017-02-24,11BIT,PL11BTS00015,PLN,195.0,196.4,186.9,190.0,-2.06,15667,578,2999.4,0,0,0
297,2017-02-27,11BIT,PL11BTS00015,PLN,190.0,194.0,190.0,191.0,0.53,9765,328,1878.57,0,0,0
298,2017-02-28,11BIT,PL11BTS00015,PLN,193.95,193.95,187.1,192.0,0.52,9131,284,1749.74,0,0,0
299,2017-03-01,11BIT,PL11BTS00015,PLN,193.0,193.85,192.55,192.75,0.39,4855,208,937.96,0,0,0
300,2017-03-02,11BIT,PL11BTS00015,PLN,193.5,193.5,189.0,190.9,-0.96,6284,283,1197.73,0,0,0
301,2017-03-03,11BIT,PL11BTS00015,PLN,188.0,188.8,187.0,187.1,-1.99,11275,353,2111.67,0,0,0
302,2017-03-06,11BIT,PL11BTS00015,PLN,185.5,187.0,183.5,187.0,-0.05,7921,259,1467.15,0,0,0
303,2017-03-07,11BIT,PL11BTS00015,PLN,185.1,186.0,181.0,182.15,-2.59,11033,341,2028.58,0,0,0
304,2017-03-08,11BIT,PL11BTS00015,PLN,182.15,183.0,175.6,179.9,-1.24,6797,272,1222.44,0,0,0
305,2017-03-09,11BIT,PL11BTS00015,PLN,180.5,180.5,175.0,175.0,-2.72,6075,254,1079.33,0,0,0
306,2017-03-10,11BIT,PL11BTS00015,PLN,174.65,180.0,174.65,179.2,2.4,3921,207,699.53,0,0,0
307,2017-03-13,11BIT,PL11BTS00015,PLN,189.9,189.9,182.0,186.0,3.79,6758,245,1255.21,0,0,0
308,2017-03-14,11BIT,PL11BTS00015,PLN,187.9,188.8,184.0,187.0,0.54,3931,164,731.46,0,0,0
309,2017-03-15,11BIT,PL11BTS00015,PLN,187.0,187.0,184.5,185.0,-1.07,4210,132,779.71,0,0,0
310,2017-03-16,11BIT,PL11BTS00015,PLN,187.9,187.95,185.5,187.05,1.11,2458,115,459.78,0,0,0
311,2017-03-17,11BIT,PL11BTS00015,PLN,188.05,188.05,186.6,188.0,0.51,2581,93,484.43,0,0,0
312,2017-03-20,11BIT,PL11BTS00015,PLN,188.45,189.05,186.0,188.0,0.0,2460,129,461.37,0,0,0
313,2017-03-21,11BIT,PL11BTS00015,PLN,189.0,193.9,187.35,189.0,0.53,9075,252,1727.05,0,0,0
314,2017-03-22,11BIT,PL11BTS00015,PLN,187.8,187.8,186.1,187.0,-1.06,9737,150,1819.63,0,0,0
315,2017-03-23,11BIT,PL11BTS00015,PLN,187.0,188.0,187.0,187.2,0.11,3572,100,668.46,0,0,0
316,2017-03-24,11BIT,PL11BTS00015,PLN,191.0,191.0,186.25,188.0,0.43,1729,103,325.06,0,0,0
317,2017-03-27,11BIT,PL11BTS00015,PLN,187.1,188.0,186.65,187.2,-0.43,3258,124,609.71,0,0,0
318,2017-03-28,11BIT,PL11BTS00015,PLN,188.0,190.0,187.35,190.0,1.5,1418,98,267.73,0,0,0
319,2017-03-29,11BIT,PL11BTS00015,PLN,190.9,191.9,187.1,188.5,-0.79,4466,141,845.15,0,0,0
320,2017-03-30,11BIT,PL11BTS00015,PLN,190.0,190.0,185.1,188.0,-0.27,6903,122,1290.57,0,0,0
321,2017-03-31,11BIT,PL11BTS00015,PLN,190.0,192.95,187.1,191.0,1.6,12929,356,2457.13,0,0,0
322,2017-04-03,11BIT,PL11BTS00015,PLN,191.8,192.9,191.05,192.6,0.84,2995,191,575.87,0,0,0
323,2017-04-04,11BIT,PL11BTS00015,PLN,192.95,192.95,191.0,192.95,0.18,5672,155,1089.89,0,0,0
324,2017-04-05,11BIT,PL11BTS00015,PLN,192.95,203.9,191.1,203.0,5.21,15589,480,3094.87,0,0,0
325,2017-04-06,11BIT,PL11BTS00015,PLN,202.9,212.0,202.1,211.95,4.41,13911,615,2904.17,0,0,0
326,2017-04-07,11BIT,PL11BTS00015,PLN,213.05,214.0,207.0,209.0,-1.39,8831,386,1855.49,0,0,0
327,2017-04-10,11BIT,PL11BTS00015,PLN,211.8,212.0,203.0,204.9,-1.96,4487,171,931.75,0,0,0
328,2017-04-11,11BIT,PL11BTS00015,PLN,203.0,204.0,192.0,192.0,-6.3,17555,737,3449.38,0,0,0
329,2017-04-12,11BIT,PL11BTS00015,PLN,192.0,196.95,191.55,192.0,0.0,9140,313,1762.87,0,0,0
330,2017-04-13,11BIT,PL11BTS00015,PLN,192.0,201.8,191.8,193.5,0.78,4485,255,885.34,0,0,0
331,2017-04-18,11BIT,PL11BTS00015,PLN,193.5,198.4,193.0,193.55,0.03,3627,166,705.05,0,0,0
332,2017-04-19,11BIT,PL11BTS00015,PLN,195.3,195.3,191.5,193.0,-0.28,3085,186,595.53,0,0,0
333,2017-04-20,11BIT,PL11BTS00015,PLN,193.7,193.7,186.15,191.4,-0.83,14344,335,2738.17,0,0,0
334,2017-04-21,11BIT,PL11BTS00015,PLN,190.15,192.45,189.0,190.6,-0.42,3803,153,724.13,0,0,0
335,2017-04-24,11BIT,PL11BTS00015,PLN,192.0,192.0,187.0,188.0,-1.36,7773,241,1473.06,0,0,0
336,2017-04-25,11BIT,PL11BTS00015,PLN,188.0,188.0,176.6,185.15,-1.52,13661,511,2505.27,0,0,0
337,2017-04-26,11BIT,PL11BTS00015,PLN,185.15,185.15,172.55,181.0,-2.24,30503,610,5465.51,0,0,0
338,2017-04-27,11BIT,PL11BTS00015,PLN,181.0,188.4,175.0,187.7,3.7,6601,272,1218.15,0,0,0
339,2017-04-28,11BIT,PL11BTS00015,PLN,189.0,190.5,180.0,185.0,-1.44,22368,415,4169.91,0,0,0
340,2017-05-02,11BIT,PL11BTS00015,PLN,182.1,189.4,182.1,189.0,2.16,4087,154,761.88,0,0,0
341,2017-05-04,11BIT,PL11BTS00015,PLN,190.0,193.0,187.5,189.0,0.0,47896,138,9053.97,0,0,0
342,2017-05-05,11BIT,PL11BTS00015,PLN,190.0,190.0,186.0,189.0,0.0,1164,87,218.92,0,0,0
343,2017-05-08,11BIT,PL11BTS00015,PLN,185.0,185.0,177.1,182.85,-3.25,11470,297,2087.56,0,0,0
344,2017-05-09,11BIT,PL11BTS00015,PLN,183.0,183.0,172.25,180.0,-1.56,16748,487,2974.31,0,0,0
345,2017-05-10,11BIT,PL11BTS00015,PLN,180.0,181.3,176.0,180.0,0.0,5155,215,922.64,0,0,0
346,2017-05-11,11BIT,PL11BTS00015,PLN,176.5,179.75,176.5,177.15,-1.58,2153,106,383.47,0,0,0
347,2017-05-12,11BIT,PL11BTS00015,PLN,173.0,186.0,163.25,183.5,3.58,33392,491,5939.43,0,0,0
348,2017-05-15,11BIT,PL11BTS00015,PLN,183.5,194.0,183.0,191.9,4.58,10915,258,2050.11,0,0,0
349,2017-05-16,11BIT,PL11BTS00015,PLN,192.0,197.0,192.0,195.0,1.62,7697,340,1501.71,0,0,0
350,2017-05-17,11BIT,PL11BTS00015,PLN,195.0,195.95,190.0,193.0,-1.03,5599,201,1078.14,0,0,0
351,2017-05-18,11BIT,PL11BTS00015,PLN,191.0,192.95,188.0,190.7,-1.19,2881,135,547.7,0,0,0
352,2017-05-19,11BIT,PL11BTS00015,PLN,191.9,191.9,188.1,191.9,0.63,2291,92,436.41,0,0,0
353,2017-05-22,11BIT,PL11BTS00015,PLN,192.0,199.0,192.0,194.85,1.54,5620,198,1100.3,0,0,0
354,2017-05-23,11BIT,PL11BTS00015,PLN,197.8,197.8,192.05,192.05,-1.44,3347,108,654.57,0,0,0
355,2017-05-24,11BIT,PL11BTS00015,PLN,190.0,193.0,188.0,193.0,0.49,4786,136,906.25,0,0,0
356,2017-05-25,11BIT,PL11BTS00015,PLN,192.8,192.95,189.0,190.0,-1.55,1997,84,381.31,0,0,0
357,2017-05-26,11BIT,PL11BTS00015,PLN,190.0,190.0,186.6,188.4,-0.84,2746,88,516.24,0,0,0
358,2017-05-29,11BIT,PL11BTS00015,PLN,186.0,187.6,185.5,186.0,-1.27,4359,83,813.55,0,0,0
359,2017-05-30,11BIT,PL11BTS00015,PLN,186.0,186.8,181.65,184.5,-0.81,4863,224,895.1,0,0,0
360,2017-05-31,11BIT,PL11BTS00015,PLN,184.55,184.95,178.0,184.5,0.0,9087,216,1641.17,0,0,0
361,2017-06-01,11BIT,PL11BTS00015,PLN,183.95,184.9,180.5,182.3,-1.19,2967,115,539.97,0,0,0
362,2017-06-02,11BIT,PL11BTS00015,PLN,183.5,185.0,182.15,182.45,0.08,5469,171,1003.96,0,0,0
363,2017-06-05,11BIT,PL11BTS00015,PLN,182.4,183.85,181.15,181.15,-0.71,24460,97,4473.5,0,0,0
364,2017-06-06,11BIT,PL11BTS00015,PLN,181.5,189.5,181.0,187.5,3.51,7495,155,1400.85,0,0,0
365,2017-06-07,11BIT,PL11BTS00015,PLN,189.0,189.0,186.4,187.9,0.21,2135,57,400.66,0,0,0
366,2017-06-08,11BIT,PL11BTS00015,PLN,187.9,188.3,186.0,186.0,-1.01,1933,72,362.18,0,0,0
367,2017-06-09,11BIT,PL11BTS00015,PLN,187.0,187.9,185.9,187.4,0.75,1002,67,187.32,0,0,0
368,2017-06-12,11BIT,PL11BTS00015,PLN,187.8,187.8,183.4,185.5,-1.01,2784,114,515.5,0,0,0
369,2017-06-13,11BIT,PL11BTS00015,PLN,182.5,185.5,182.5,184.4,-0.59,2599,85,478.94,0,0,0
370,2017-06-14,11BIT,PL11BTS00015,PLN,186.0,186.0,179.75,180.25,-2.25,3173,152,575.25,0,0,0
371,2017-06-16,11BIT,PL11BTS00015,PLN,188.5,188.5,182.0,183.0,1.53,1559,87,286.59,0,0,0
372,2017-06-19,11BIT,PL11BTS00015,PLN,188.0,188.0,179.1,179.75,-1.78,3651,193,664.87,0,0,0
373,2017-06-20,11BIT,PL11BTS00015,PLN,180.0,180.0,168.0,171.0,-4.87,11017,455,1915.47,0,0,0
374,2017-06-21,11BIT,PL11BTS00015,PLN,171.55,177.6,159.2,177.0,3.51,17396,488,2928.35,0,0,0
375,2017-06-22,11BIT,PL11BTS00015,PLN,179.0,184.75,179.0,184.0,3.95,5434,200,989.92,0,0,0
376,2017-06-23,11BIT,PL11BTS00015,PLN,184.5,184.5,182.0,183.6,-0.22,766,50,140.49,0,0,0
377,2017-06-26,11BIT,PL11BTS00015,PLN,183.0,183.0,178.85,179.9,-2.02,1807,104,325.62,0,0,0
378,2017-06-27,11BIT,PL11BTS00015,PLN,179.0,179.8,175.0,179.0,-0.5,1355,101,240.19,0,0,0
379,2017-06-28,11BIT,PL11BTS00015,PLN,179.0,179.7,176.1,179.7,0.39,1429,83,255.1,0,0,0
380,2017-06-29,11BIT,PL11BTS00015,PLN,178.0,185.0,176.5,185.0,2.95,2510,126,456.38,0,0,0
381,2017-06-30,11BIT,PL11BTS00015,PLN,182.0,183.2,178.5,183.0,-1.08,7481,170,1355.58,0,0,0
